timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727197887174,41146,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197887174,4025,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197887174,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197888175,41100,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197888175,4877,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197888175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197889175,41092,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197889175,11681,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197889175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197890175,41088,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197890175,396,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197890175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197891175,41052,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197891175,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197891175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197892175,41093,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197892175,4464,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197892175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197893175,41085,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197893175,3345,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197893175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197894175,41078,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197894175,3784,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197894175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197895175,41150,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197895175,4821,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197895175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197896175,41104,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197896175,0,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197896175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197897175,41109,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197897175,2611,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197897175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197898175,41120,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197898175,773,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197898175,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197899175,41131,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197899175,1937,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
